Hotel,reviews__|,reviews__|__date,reviews__|__content,reviews__|__score,reviews__|__name,Hotel,Score
S17,R44,"Reviewed: September 11, 2018","  \nEverything!!!!!!\n  \nDidn't like anything about this accommodation, never seen so much mould in one bathroom, we reluctantly stayed for 1 night due to the lateness of arriving, got a full refund & moved to 5* hotel, which is what this place claimed to be - disgusting!!\nStayed in August 2018",2.9,JonnieB,,
S17,R91,"Reviewed: September 18, 2017","  \nThe  air conditioner in my room broke down more than once. One of the bathrooms  had a persistent bad odour\n  \nThe front desk staff - Vincent, Kathleen, Mary... and Su... - were excellent. Very professional, courteous, friendly and always willing to help. They exceeded my expectations\nStayed in September 2017",7.5,Anonymous,,
S17,R43,"Reviewed: September 18, 2018",  \nShould do renovations.\n  \nProperty is good but the facilities was so bad and u should do some renovations for the bathrooms specially for the heater and bathtub.\nStayed in September 2018,7.1,Rachel,,
S17,R45,"Reviewed: September 2, 2018","  \nthe double bed in the master bedroom was rather small and the mattress was suitable only as a trampoline.\nYou also have the window curtains in you face.  Very uncomfortable and therefore the main point for criticism.\nThe single bed in the kids room was okay. \nThis was for unit 614. No idea if the other units are identical.\n  \nGood location, spacious and clean 2 bedroom apartment, cleaning service was good. Kitchen was equipped with all had basic necessary things. Location very close to shopping centers, places for food and drinks and to MRT.\nStayed in September 2018",6.7,Thomas,,
S17,R90,"Reviewed: September 25, 2017","  \nWe had to finish our holiday and leave...\n  \nVery clean and tidy rooms.  Included a washing machine/dryer so we didn't have to find a laundry or pack dirty clothes for the trip home. Very friendly staff, no hassles.\nStayed in September 2017",10,Anonymous,,
S18,R96,"Reviewed: April 10, 2018","  \nThe mouldy smell in the room and no room services/ cleaning  for at least 2/3 days, and they do not top up the shampoos or conditioners.\n  \nClose proximity to public transport.\nStayed in April 2018",5.4,Jacque,,
S18,R94,"Reviewed: April 11, 2018","  \nCleanliness was a bit of an issue, stove n microwave as well as top of fridge dirty , ants in bedroom and bathroom\n  \nGreat location, very spacious flat ideal with 2 young kids , very friendly staff and loved the free smartphone\nStayed in April 2018",7.5,Kimberley,,
S18,R95,"Reviewed: April 11, 2018","  \nThe couch in the sitting area was very uncomfortable.  Was nice to have a continental breakfast included on some days, and housekeeping was advertised as 3 times a week, but has been changed to twice a week...not a big problem.\n  \nEasy to find due to the EU 2 was something the taxi drivers knew.  Also, close to bus stops, and the hop on hop off bus, and several restaurants....all easy walking distance.\nStayed in April 2018",8.8,Douglas,,
S18,R93,"Reviewed: April 12, 2018",  \nI was unable to check in for over 2 hours after my check in time as room was not ready. When we did get into the room it was scruffy and tired with large areas of wall paper peeling off and areas of mould. Staff were happy to move us to another room. The second apartment was much better but developed a leak in the ceiling at 4am meaning I was placing pots and pans under the leak in the early hours. These things happen and once I informed staff they sorted it but upon checkout they informed me I would have to pay 15 dollars for a lost key card. I thought this was petty considering the poor experience that we had.\n  \nClose to main attractions and pool was well maintained and quite\nStayed in April 2018,5.8,Jennifer,,
S18,R4,"Reviewed: April 13, 2019","  \nWe found the air-conditioning was hard to regulate & so quite cold.\n  \nLocation was very central and walkable to most sights. Close to MRT and bus stops, shops & coffee shops. Staff were welcoming, helpful & friendly. Pool was attractive. Rooms were spacious, modern, clean & comfortable. A pleasant breakfast was available on week day mornings. Parking was available under building.\nStayed in April 2019",9.2,Leigh,,
S18,R3,"Reviewed: April 17, 2019","  \nUnfortunately, our stay of 15 days here was not up to expectations. We won't be staying here again.  We paid approx. NZD 4600 for the 15 day stay. We were allocated a 2-bedroom suite as requested.  I had requested for a quiet room as I had my 87-year-old mum staying with me.  In the allocated room, we could hear people slamming doors and couldn't sleep well for the 1st week as the sounds continued late into the night.  Also the TV in the room was not working, so they called a technician to fix it. On requesting, they changed our room.  We packed our bags and moved.  On the same day we found technicians working on our room access key panel. We were informed that the panel was not working and that we will have to change our room again. The newly allocated room was also a 2-bedroom suite, but slightly bigger. We switched on the air conditioning but the suite was hot and stuffy, so had to call the reception again.  A lady staff member came in to inspect and tried telling us that there was nothing wrong with the A.C  I requested that they call in a technician anyway.  The technicians checked and found that they had to fix the A.C.  Thankfully it was fixed.  The other issue I had was with their housekeeping. They do not keep any spare toilet rolls.  We only ever had 1 roll in each bathroom.  When we were close to running out, we had to call the reception to ask for more rolls. The dish washing liquid bottle had minimum amount of soap and the rest was filled with water. The housekeeping staff forgot to keep a kitchen towel so we had to call Reception again.  The policy of the hotel management and staff is - what is the minimum we can do and get away with.  Not – what is the best we can do for our guests. If the guest does not complain, that is fine with them as it means the guest has learnt to put up with the issues.  Please do not have high expectations of this hotel.   Although the staff are all friendly, the overall maintenance and management is lacking.\n  \nLocation\nStayed in April 2019",4.2,Traveller,,
S18,R2,"Reviewed: April 19, 2019","  \nBreakfast is a bonus based on our room rate. Its very basic but not on the healthy range. Looks like there's maybe 15-20 plates of food to choose from, but it's just pastries of different kinds. There were no fruits at all and the only few healthy items are hard boiled eggs, cereals and oatmeal. Breakfast ends abit early for us which is 930am, and that gave us opportunities to try local breakfast at neighboring coffee shop, not too bad afterall.\n  \nLocation is really convenient, close to all amenities and many coffee shops and restaurants are just nearby. MRT on the downtown line just 300m away, bus stops are everywhere, easy access to anywhere. Apartment is very modern furnished and its comfortable for my family overall.\nStayed in April 2019",6.7,Siew,,
S18,R92,"Reviewed: April 21, 2018","  \nWiFi was really slow, even general browsing took a while. Facilities were a bit dated and old. Iron and ironing board were falling apart.\n  \nBut overall location is great, bed is comfortable and room is spacious. Cleaning staff were very nice and accommodating.\nStayed in April 2018",7.1,Wai,,
S18,R1,"Reviewed: April 21, 2019",  \nthe door on the 2nd bathroom shower would never stay completely shut. Maintenance came up to fix it but only helped a little bit.\n  \nthey offer a simple breakfast Mon-Fri but I just fixed my own meals in the apartment. The location of the building and the view from the room was excellent. There was a full service market below the units and the MRT station was only a 5 minute walk with a direct connection the the airport.\nStayed in March 2019,9.6,David,,
S18,R91,"Reviewed: April 22, 2018",  \nThe shower wasn't good more of a trickle than a shower.\n  \nThe location of the hotel was excellent only a 5 minute walk from fort canning MRT station. The staff were friendly and the space in the apartment was really nice.\nStayed in April 2018,8.3,Anonymous,,
S18,R90,"Reviewed: April 30, 2018","  \nBit of a trek to Orchard Rd via MRT but to be fair the apartments are close to most other major attractions such as Marina Park, Sentosa, Chinatown, etc.\nRooms a little dated but still clean and comfortable.\n  \nGood location, very comfortable rooms with kitchen and laundry facilities, free breakfast and wi-fi Especially impressed with the staff who were quick to upgrade the room when I raised an issue. Great value for money.\nStayed in April 2018",9.2,Craig,,
S18,R97,"Reviewed: April 7, 2018","  \nThere is nothing to complain about.\n  \nSpacious rooms, great facilities - washer/dryer came in handy. Lovely pool. Close to Fort Canning MRT, supermarket in shopping centre next door. Short walk to Clarke Quay. Friendly polite staff. Complimentary breakfast weekdays.\nStayed in April 2018",10,Familyofthree,,
